"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","35327","SF:149060, MAX Digital Showroom Lead - Email Language Change Request","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","01/18/16 08:59 PM","200: Lolay","Bill Rogalla","149060","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","35542","SF:150097, Images Not Loading From MAX Mobile App","0","Medium","David Ritter","webloader","Lolay Legacy","Lolay Backog","MAX Mobile Webloader","","02/01/16 07:51 PM","200: Lolay","Bill Rogalla","150097","","0","","0","0","","","","Active (Ready for Work)"
"Bug","38181","Max Mobile: UI issue when entering stock # on Search","0","Ground Level","V-MAX-PRODUCT","","Lolay Legacy","Undecided","MAX Mobile Webloader","","12/05/16 07:38 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Task","38538","Upgrade New Relic android integration in MAX Mobile Webloader","0","Medium","Bill Rogalla","webloader","Lolay Legacy","Undecided","MAX Mobile Webloader","","02/07/17 02:37 AM","200: Lolay","J. Travis Huber","","","0","","0","0","","","","Active (Needs Priority)"
"Task","38540","Upgrade New Relic ios integration in MAX Mobile Webloader","0","Medium","Bill Rogalla","webloader","Lolay Legacy","Undecided","MAX Mobile Webloader","","02/07/17 02:40 AM","200: Lolay","J. Travis Huber","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38843","Max Mobile test is unable to refresh the data","0","Medium","Bill Rogalla","webloader","Lolay Legacy","Lolay Backog","MAX Mobile Webloader","","03/24/17 04:23 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","34158","SF:128901, Fairfield Auto Mall MAX Mobile app issues-Galaxy Camera","0","Medium","David Ritter","webloader","Lolay Legacy","Lolay Backog","MAX Mobile Webloader","","08/21/15 08:42 PM","200: Lolay","Bill Rogalla","128901","","0","","0","0","","","","Active (Ready for Work)"
"Internal Defect","38870","DSR search by Stock # does not follow the logic shown in the UI","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Undecided","Digital Showroom","","03/28/17 10:09 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Task","36628","SF:166018, Hendrick Honda Easley - Error on Chat Button in Max Digital Showroom and Max For Website","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","05/13/16 03:26 PM","200: Lolay","Dan Webster","166018","","0","","0","0","","","","Active (Needs Research)"
"Task","38161","Digital Showroom: Need VIN Exposed on Search Results Page","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Undecided","Digital Showroom","","11/30/16 05:35 PM","200: Lolay","Tim Muir","","","0","","0","0","","","","Active (Needs Priority)"
"Task","34680","link to DSR search from mobile","1","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","11/06/15 09:48 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","35303","SF:148527, DSR--No 3rd Seat Option package","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","01/13/16 10:30 PM","200: Lolay","Bill Rogalla","148527","","0","","0","0","","","","Active (Needs Requirements)"
"Task","35575","Digital Showroom: Add ""vin"" property to SRP html","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","02/03/16 10:17 PM","200: Lolay","Tim Muir","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","36176","SF:159519, DSR Issue-- Unable to use DSR in Safari - Dead Buttons","0","Medium","Jared Svenson","dsr","Lolay Legacy","September","Mobile Showroom","","03/30/16 04:14 AM","200: Lolay","Dan Webster","159519","","0","","0","0","","","","Active (Needs Research)"
"Task","34423","handle un-clickable areas","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/29/15 04:57 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","34483","Digital Showroom: Beta ""View Mobile Site"" Link Redirects to Production","0","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","10/08/15 05:59 PM","200: Lolay","Tim Muir","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","34627","SF:139054, Litchfield ford - MAX4Web IFrame Large Package Being Cut off","0","Medium","Chad L Sosna","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","10/30/15 02:28 PM","200: Lolay","Bill Rogalla","139054","","0","","0","0","","","","Active (Needs Requirements)"
"Task","34679","Review all leads for required fields","2","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","11/06/15 09:38 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34350","updates to 'send to mobile'","0","Medium","Chad L Sosna","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/22/15 07:15 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Task","34353","on MMS one click to call","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/22/15 08:03 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Task","34355","add directions to maps","0","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/22/15 08:08 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34357","move description to above carfax/certified area","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/22/15 08:33 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Task","34358","make photo view more obvious that there are more photos. ","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/22/15 08:40 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Task","34422","NADA trade in copy changes","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/29/15 04:48 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Feature","32746","SF:114644, Max Integration With Reputation.com","","Medium","V-MAX-PRODUCT","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","03/16/15 04:23 PM","200: Lolay","Bill Rogalla","114644","","0","","0","0","","","","Active (Needs Requirements)"
"Task","32848","UI update when there are no price comparisons ","","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","03/23/15 04:14 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","33006","AB test the NADA banner add ","","Medium","V-MAX-PRODUCT","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","04/10/15 06:52 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33009","send the product name in the ADF xml","","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","04/10/15 06:55 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34255","tracking for NADA standalone page","0","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","09/08/15 07:05 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Ready for Work)"
"Task","29751","Expert reviews section","","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","04/25/14 03:22 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Task","30296","payment calculator","","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","06/13/14 03:14 PM","200: Lolay","Chad L Sosna","","","0","","0","0","","","","Active (Needs Requirements)"
"Task","38942","MAX Webloader Scanner Upgrade","0","Medium","V-MAX-PRODUCT","webloader","Lolay Legacy","Lolay Backog","MAX Mobile Webloader","","04/06/17 06:27 PM","200: Lolay","Joseph Laochaloenvanich","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38680","Change VDP UI to display packages from packages JSON","0","Medium","Jared Svenson","dsr","Lolay Legacy","Digital Showroom","Digital Showroom","","03/01/17 09:13 PM","200: Lolay","Bill Rogalla","","","0","","0","0","","","","Active (Ready for Work)"
"Task","38922","FL Mobile: too many clicks to take a picture","0","Medium","Bill Rogalla","mobile","Lolay Legacy","Undecided","FL Mobile","","04/04/17 07:08 PM","200: Lolay","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38746","FL Mobile: two separate notices to select Trim and Type","0","Medium","Bill Rogalla","mobile","Lolay Legacy","Lolay Backog","FL Mobile","","03/10/17 04:06 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38898","FL Mobile: Unable to select the current year in the search criteria","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","03/31/17 03:56 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38753","FL Mobile: Yellow recalls say ""no open recalls"" instead of ""information not available""","0","Medium","Bill Rogalla","ios","Lolay Legacy","FL Mobile Recall","FL Mobile","","03/13/17 08:38 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","34268","SF:132835, Cannot find MAX app in Google Play Store-Device Compatibility","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","MAX Mobile Webloader","","09/09/15 09:23 PM","200: Lolay","Bill Rogalla","132835","","0","","0","0","","","","Active (Needs Research)"
"Bug","38228","FL Mobile Suppress/Remove Mileage Adjustment on Black Book","0","Medium","Bill Rogalla","mobile","Lolay Legacy","Undecided","FL Mobile","","12/12/16 07:10 PM","200: Lolay","Bill Rogalla","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38229","FL Mobile Correct Manheim Tile Logic to match desktop","0","Medium","Bill Rogalla","mobile","Lolay Legacy","Undecided","FL Mobile","","12/12/16 07:16 PM","200: Lolay","Bill Rogalla","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38364","SF:202344, Update On Mobile App Gave Error ""Cannot Download""","0","Medium","Will Ha","mobile","Lolay Legacy","Undecided","FL Mobile","","01/04/17 10:53 PM","200: Lolay","Michael Morales","202344","","0","","0","0","","","","Active (Needs Research)"
"Bug","38377","SF:203221, Ipad- FL Mobile App Unable To Download ""Ipad Not Compatible"" ","0","Medium","Will Ha","mobile","Lolay Legacy","FL Mobile Dec Redux","FL Mobile","","01/09/17 03:15 PM","200: Lolay","Michael Morales","203221","","0","","0","0","","","","Active (Ready for Work)"
"Bug","38431","FL Mobile:  blank trim is selectable as a search criteria","0","Medium","V-MAX-PRODUCT","mobile","Lolay Legacy","Undecided","FL Mobile","","01/16/17 05:16 PM","200: Lolay","Darren Bokor","","","0","","0","0","","","","Active (Needs Research)"
"Bug","38438","FL Mobile: Android - Salesperson does not save to desktop when you are save to awaiting as a salesperson","0","Medium","V-MAX-PRODUCT","mobile","Lolay Legacy","Undecided","FL Mobile","","01/16/17 11:27 PM","200: Lolay","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38489","FL Mobile: iOS specific -- Year Make Model is not displayed correctly in Appraisal History","0","Medium","Bill Rogalla","mobile","Lolay Legacy","Undecided","FL Mobile","","01/27/17 10:06 PM","200: Lolay","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38494","SF:207076, Deacon Jones Auto Park - FirstLook Mobile Appraiser MMR Issue","0","Medium","Will Ha","mobile","Lolay Legacy","FL Mobile Bug Fixes","FL Mobile","","01/30/17 08:09 PM","200: Lolay","Michael Morales","207076","","0","","0","0","","","","Active (Needs Research)"
"Bug","38606","SF:208537, FL Mobile App Issue - CRM Integration","0","Medium","V-MAX-PRODUCT","mobile","Lolay Legacy","Undecided","FL Mobile","","02/17/17 02:20 PM","200: Lolay","Michael Morales","208537","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","37346","Android App:Save is not changed to 'Save to Awaiting' on mobile appraisal.","0","Ground Level","David Ritter","mobile","Lolay Legacy","Lolay Backog","FL Mobile","","08/01/16 04:38 PM","200: Lolay","Shailesh Panchal","","","0","","0","0","","","","Active (Ready for Work)"
"Task","38539","Upgrade New Relic android integration in FL Mobile","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","02/07/17 02:39 AM","200: Lolay","J. Travis Huber","","","0","","0","0","","","","Active (Needs Priority)"
"Task","38537","Upgrade New Relic ios integration in FL Mobile","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","02/07/17 02:36 AM","200: Lolay","J. Travis Huber","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38210","FL Mobile: Trim not updating in desktop when changed in Mobile app","0","Ground Level","V-MAX-PRODUCT","","Lolay Legacy","Undecided","FL Mobile","","12/08/16 07:52 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","38354","SF:202339, App Issue - Persistent Error Message in FL mobile app","0","Medium","Will Ha","","Lolay Legacy","Undecided","FL Mobile","","01/03/17 11:13 PM","200: Lolay","Michael Morales","202339","","0","","0","0","","","","Active (Needs Research)"
"Internal Defect","38410","FL Mobile: Avg Mileage is not updating when search criteria changes","0","Medium","V-MAX-PRODUCT","","Lolay Legacy","Undecided","FL Mobile","","01/12/17 06:59 PM","200: Lolay","Darren Bokor","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38418","FL Mobile: android - Trim and Color not saving to the desktop","0","High","V-MAX-PRODUCT","android","Lolay Legacy","Undecided","FL Mobile","","01/12/17 10:09 PM","200: Lolay","Christopher Norton","","","0","","0","0","","","","Active (Ready for Work)"
"Internal Defect","38425","FL Mobile: changing the year criteria does not affect the search results","0","Medium","V-MAX-PRODUCT","","Lolay Legacy","Undecided","FL Mobile","","01/13/17 08:44 PM","200: Lolay","Darren Bokor","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38426","FL Mobile: ""Warn if no appraisal value entered"" setting does not work","0","Medium","V-MAX-PRODUCT","android","Lolay Legacy","Undecided","FL Mobile","","01/13/17 11:32 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Ready for Work)"
"Internal Defect","38444","FL Mobile: android - Cost to Market tab, hitting next on the keyboard the page does not adjust","0","Medium","V-MAX-PRODUCT","android","Lolay Legacy","Undecided","FL Mobile","","01/17/17 05:30 PM","200: Lolay","Darren Bokor","","","0","","0","0","","","","Active (Needs Priority)"
"Task","33054","Pending MAX Work - Add VIN of the Vehicle Being Viewed When Sending a NADA Trade Tool Lead","","Medium","Jared Svenson","","Lolay Legacy","Lolay Backog","Digital Showroom","","04/17/15 10:48 PM","200: Lolay","Michaela Baker","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34083","FL Appraisal App: Change the functionality of the Cancel button","0","Medium","Bill Rogalla","","Lolay Legacy","Lolay Backog","FL Mobile","","08/12/15 06:55 PM","200: Lolay","Michelle Clay","","","0","","0","0","","","","Active (Needs Priority)"
"Task","34087","FL Appraisal App: Improved error handling messages ","0","Medium","Bill Rogalla","","Lolay Legacy","Lolay Backog","FL Mobile","","08/12/15 06:58 PM","200: Lolay","Michelle Clay","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34090","FL Appraisal App: Add the ability to see desktop appraisals on mobile device","0","Medium","Bill Rogalla","","Lolay Legacy","Lolay Backog","FL Mobile","","08/12/15 07:08 PM","200: Lolay","Michelle Clay","","","0","","0","0","","","","Active (Needs Priority)"
"Task","34091","FL Appraisal App: Add on screen guidance for taking photos","0","Medium","Bill Rogalla","","Lolay Legacy","Lolay Backog","FL Mobile","","08/12/15 07:23 PM","200: Lolay","Michelle Clay","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","34181","Event handlers re-attach when clicking search","0","Medium","Jared Svenson","","Lolay Legacy","Lolay Backog","Digital Showroom","","08/26/15 03:39 AM","200: Lolay","J. Travis Huber","","","0","","0","0","","","","Active (Ready for Work)"
"Task","34541","FL Appraisal App: Add the ablity to transfer photos to MAX","0","Medium","Bill Rogalla","","Lolay Legacy","Lolay Backog","FL Mobile","","10/19/15 06:40 PM","200: Lolay","Michelle Clay","","","0","","0","0","","","","Active (Needs Requirements)"
"Bug","34807","SF:141561, FirstLook mobile issues-2001 Error - Ciocca Ford","0","Medium","Bill Rogalla","","Lolay Legacy","Lolay Backog","FL Mobile","","11/19/15 09:44 PM","200: Lolay","Bill Rogalla","141561","","0","","0","0","","","","Active (Needs Research)"
"Bug","34985","SF:143973, Dealer Unable to Save Vin on Mobile App - Sold Car 1-2 years Ago","0","Medium","Greg Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","12/09/15 04:22 PM","200: Lolay","Bill Rogalla","143973","","0","","0","0","","","","Active (Needs Research)"
"Bug","35266","SF:148052, GATES Audi of Lexington - Unable to Scan  Auction Stickers - Using FL Mobile Appraiser","0","High","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","01/11/16 07:05 PM","200: Lolay","Bill Rogalla","148052","","0","","0","0","","","","Active (Needs Research)"
"Internal Defect","35701","Certified Sequence on Modify Search Screen is different on iOS and Android","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","02/13/16 10:57 AM","200: Lolay","Advait Gupte","","","0","","0","0","","","","Active (Ready for Work)"
"Internal Defect","35702","Sequence of selected equipment and package in searching on is different in iOS and Android","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","02/13/16 11:18 AM","200: Lolay","Advait Gupte","","","0","","0","0","","","","Active (Ready for Work)"
"Internal Defect","35708","When there are less than 5 market listing there is no alert on iOS app.","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","02/13/16 12:16 PM","200: Lolay","Advait Gupte","","","0","","0","0","","","","Active (Ready for Work)"
"Internal Defect","35709","Blue Gradient is missing on pricing bar in Android App","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","02/13/16 12:21 PM","200: Lolay","Advait Gupte","","","0","","0","0","","","","Active (Ready for Work)"
"Internal Defect","35710","Double clicking on selected value for Distance and Listing lets you select empty values for those filters ","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","02/13/16 12:30 PM","200: Lolay","Advait Gupte","","","0","","0","0","","","","Active (Ready for Work)"
"Bug","37149","SF:174641, FirstLook Mobile App Issues-- Error Message When Appraising Vehicle","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","07/12/16 07:36 PM","200: Lolay","Help Desk Support","174641","","0","","0","0","","","","Active (Needs Research)"
"Feature","37944","FL Mobile UI Change: Add View Current Appraisal Section","0","Medium","David Ritter","","Lolay Legacy","Lolay Backog","FL Mobile","","10/20/16 07:42 PM","200: Lolay","Bill Rogalla","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38118","Entering Recon Notes is a painful UX","0","Medium","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","11/22/16 05:20 AM","200: Lolay","Christopher Norton","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38173","FL Mobile: Settings are saved on the device ","0","Ground Level","V-MAX-PRODUCT","","Lolay Legacy","Undecided","FL Mobile","","12/01/16 08:55 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38237","FL Mobile: All Body Styles is not available to select as an option","0","Ground Level","Bill Rogalla","","Lolay Legacy","Undecided","FL Mobile","","12/13/16 03:09 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38296","FL Mobile: Cursor always blinking in the Mileage text field","0","Ground Level","Bill Rogalla","android","Lolay Legacy","Undecided","FL Mobile","","12/22/16 05:19 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Internal Defect","38297","FL Mobile: Car info text is too small on Android","0","Ground Level","Bill Rogalla","android","Lolay Legacy","Undecided","FL Mobile","","12/22/16 05:28 PM","200: Lolay","Inna Tulika","","","0","","0","0","","","","Active (Needs Priority)"
"Bug","38133","SF:196370, DSR Not Automatically Loading Dealer","0","Medium","App Support","dsr","Lolay Legacy","Undecided","Digital Showroom","","11/23/16 04:01 PM","200: Lolay","Dan Webster","196370","","0","Bill Rogalla","0","0","05/04/17 08:13 PM","","","Resolved (Fixed)"
"Task","37145","Change CARFAX Link on MAX for Website","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","07/12/16 04:17 PM","200: Lolay","Kara Korte","","","0","","0","0","05/04/17 08:09 PM","","","Resolved (Completed)"
"Bug","33258","SF:118911, Photos Issue from MAX Mobile - Jagged Lines","","Medium","Bill Rogalla","webloader","Lolay Legacy","Lolay Backog","MAX Mobile Webloader","","05/13/15 04:22 PM","200: Lolay","Bill Rogalla","118911","","0","","0","0","06/03/15 07:06 PM","06/03/15 07:06 PM","","Active (Needs Research)"
"Bug","36731","SF:166785, Leith Porsche - DSR page issue - Unable to View While in Private Browsing","0","Medium","Bill Rogalla","dsr","Lolay Legacy","Undecided","Digital Showroom","","05/25/16 03:57 PM","200: Lolay","Dan Webster","166785","","0","","0","0","06/01/16 06:08 PM","","","Active (Needs Priority)"
"Bug","35001","SF:144185, Gates Honda - Logo Being Cut Off in M4W on Mobile Devices","0","Medium","Jared Svenson","dsr","Lolay Legacy","Lolay Backog","Digital Showroom","","12/10/15 05:55 PM","200: Lolay","Bill Rogalla","144185","","0","","0","0","12/22/15 10:43 PM","12/23/15 08:53 PM","","Active (Needs Research)"
"Task","38941","Scandit Upgrade Mobile iOS and Android","0","Medium","Inna Tulika","","Lolay Legacy","Lolay Backog","Digital Showroom","","04/06/17 06:22 PM","200: Lolay","Joseph Laochaloenvanich","","","0","","0","0","04/14/17 12:27 AM","","","Active (Needs Priority)"
"Internal Defect","38869","Mobile Showroom shows dealer certified cars as Certified","0","Medium","Inna Tulika","","Lolay Legacy","Undecided","Mobile Showroom","","03/28/17 09:32 PM","200: Lolay","Inna Tulika","","","0","Inna Tulika","0","0","03/30/17 02:00 PM","","","Resolved (Verified)"
